unitid,institution,year,state,county,fips,n_pell,per_pell,undergrad_headcount
149499,Tri-County Beauty Academy,2021,Illinois,Montgomery County,"Montgomery County, IL",8,50,480
149505,Trinity Christian College,2021,Illinois,Cook County,"Cook County, IL",337,33,31
149514,Trinity International University-Illinois,2021,Illinois,Lake County,"Lake County, IL",199,35,311
149532,Triton College,2021,Illinois,Cook County,"Cook County, IL",2163,25,1112
149550,University of Spa & Cosmetology Arts,2021,Illinois,Sangamon County,"Sangamon County, IL",104,44,704
149587,University of Illinois System Offices,2021,Illinois,Champaign County,"Champaign County, IL",,,105
149639,VanderCook College of Music,2021,Illinois,Cook County,"Cook County, IL",27,33,77744
149727,Waubonsee Community College,2021,Illinois,Kane County,"Kane County, IL",1887,25,551
149763,Oak Point University,2021,Illinois,DuPage County,"DuPage County, IL",337,50,715
149772,Western Illinois University,2021,Illinois,McDonough County,"McDonough County, IL",2650,45,14624
149781,Wheaton College,2021,Illinois,DuPage County,"DuPage County, IL",494,22,26
149842,William Rainey Harper College,2021,Illinois,Cook County,"Cook County, IL",2590,21,47
150048,Ancilla College,2021,Indiana,Marshall County,"Marshall County, IN",,,360
150066,Anderson University,2021,Indiana,Madison County,"Madison County, IN",433,36,5574
150136,Ball State University,2021,Indiana,Delaware County,"Delaware County, IN",5357,34,226
150145,Bethel University,2021,Indiana,St. Joseph County,"St. Joseph County, IN",454,38,1289
150163,Butler University,2021,Indiana,Marion County,"Marion County, IN",632,14,219
150172,Calumet College of Saint Joseph,2021,Indiana,Lake County,"Lake County, IN",273,48,111
150215,Christian Theological Seminary,2021,Indiana,Marion County,"Marion County, IN",,,112
150251,College of Court Reporting Inc,2021,Indiana,Porter County,"Porter County, IN",53,43,8886
150288,Concordia Theological Seminary,2021,Indiana,Allen County,"Allen County, IN",,,1736
150303,Tricoci University of Beauty Culture-Highland,2021,Indiana,Lake County,"Lake County, IN",325,66,321
150400,DePauw University,2021,Indiana,Putnam County,"Putnam County, IN",319,18,189
150428,Don Roberts School of Hair Design,2021,Indiana,Lake County,"Lake County, IN",30,60,12931
150455,Earlham College,2021,Indiana,Wayne County,"Wayne County, IN",225,31,182
150534,University of Evansville,2021,Indiana,Vanderburgh County,"Vanderburgh County, IN",434,21,9635
150604,Franklin College,2021,Indiana,Johnson County,"Johnson County, IN",358,38,19543
150668,Goshen College,2021,Indiana,Elkhart County,"Elkhart County, IN",277,33,25085
150677,Grace College and Theological Seminary,2021,Indiana,Kosciusko County,"Kosciusko County, IN",484,30,25009
150756,Hanover College,2021,Indiana,Jefferson County,"Jefferson County, IN",304,29,2604
150765,J Michael Harrold Beauty Academy,2021,Indiana,Vigo County,"Vigo County, IN",89,53,1047
150774,Holy Cross College,2021,Indiana,St. Joseph County,"St. Joseph County, IN",133,29,7054
150853,PJ's College of Cosmetology-Clarksville,2021,Indiana,Clark County,"Clark County, IN",144,81,1643
150941,Huntington University,2021,Indiana,Huntington County,"Huntington County, IN",373,32,8889
150987,Ivy Tech Community College,2021,Indiana,Marion County,"Marion County, IN",22692,26,1142
151102,Purdue University Fort Wayne,2021,Indiana,Allen County,"Allen County, IN",2242,30,1668
151111,Indiana University-Purdue University-Indianapolis,2021,Indiana,Marion County,"Marion County, IN",7267,35,3842
151263,University of Indianapolis,2021,Indiana,Marion County,"Marion County, IN",1635,38,201
151290,Indiana Institute of Technology,2021,Indiana,Allen County,"Allen County, IN",624,39,9477
151306,University of Southern Indiana,2021,Indiana,Vanderburgh County,"Vanderburgh County, IN",2023,24,4193
151324,Indiana State University,2021,Indiana,Vigo County,"Vigo County, IN",3422,38,1029
151333,Indiana University-Kokomo,2021,Indiana,Howard County,"Howard County, IN",1078,36,6587
151342,Indiana University-South Bend,2021,Indiana,St. Joseph County,"St. Joseph County, IN",1719,39,1590
151351,Indiana University-Bloomington,2021,Indiana,Monroe County,"Monroe County, IN",5946,18,2157
151360,Indiana University-Northwest,2021,Indiana,Lake County,"Lake County, IN",1426,42,2132
151379,Indiana University-Southeast,2021,Indiana,Floyd County,"Floyd County, IN",1364,33,2713
151388,Indiana University-East,2021,Indiana,Wayne County,"Wayne County, IN",1156,36,6920
151467,International Business College-Indianapolis,2021,Indiana,Marion County,"Marion County, IN",168,63,29459
151564,Taylor Institute of Cosmetology II,2021,Indiana,Starke County,"Starke County, IN",0,0,11884
151607,Tricoci University of Beauty Culture-Lafayette,2021,Indiana,Tippecanoe County,"Tippecanoe County, IN",87,60,1538
151652,Empire Beauty School-Indianapolis,2021,Indiana,Marion County,"Marion County, IN",211,54,2702
151661,Lincoln College of Technology-Indianapolis,2021,Indiana,Marion County,"Marion County, IN",836,62,904
151777,Manchester University,2021,Indiana,Wabash County,"Wabash County, IN",482,44,11882
151786,Marian University,2021,Indiana,Marion County,"Marion County, IN",627,24,7218
151801,Indiana Wesleyan University-Marion,2021,Indiana,Grant County,"Grant County, IN",679,25,18134
151810,Martin University,2021,Indiana,Marion County,"Marion County, IN",131,77,4076
151865,Anabaptist Mennonite Biblical Seminary,2021,Indiana,Elkhart County,"Elkhart County, IN",,,46
151962,Mid-America College of Funeral Service,2021,Indiana,Clark County,"Clark County, IN",90,43,13964
152044,West Michigan College of Barbering and Beauty,2021,Michigan,Kalamazoo County,"Kalamazoo County, MI",54,45,3365
152080,University of Notre Dame,2021,Indiana,St. Joseph County,"St. Joseph County, IN",902,10,31059
152099,Oakland City University,2021,Indiana,Gibson County,"Gibson County, IN",201,18,907
152150,PJ's College of Cosmetology-Richmond,2021,Indiana,Wayne County,"Wayne County, IN",56,66,59
152275,Ravenscroft Beauty College,2021,Indiana,Allen County,"Allen County, IN",168,66,143
152309,Rogers Academy of Hair Design,2021,Indiana,Vanderburgh County,"Vanderburgh County, IN",101,59,3494
152318,Rose-Hulman Institute of Technology,2021,Indiana,Vigo County,"Vigo County, IN",245,12,5416
152336,University of Saint Francis-Fort Wayne,2021,Indiana,Allen County,"Allen County, IN",734,42,1633
152381,Saint Mary-of-the-Woods College,2021,Indiana,Vigo County,"Vigo County, IN",415,55,4374
152390,Saint Mary's College,2021,Indiana,St. Joseph County,"St. Joseph County, IN",367,26,374
152451,Saint Meinrad School of Theology,2021,Indiana,Spencer County,"Spencer County, IN",,,2548
152497,Saint Elizabeth School of Nursing,2021,Indiana,Tippecanoe County,"Tippecanoe County, IN",78,49,16964
152530,Taylor University,2021,Indiana,Grant County,"Grant County, IN",298,14,11760
152567,Trine University,2021,Indiana,Steuben County,"Steuben County, IN",669,20,4367
152600,Valparaiso University,2021,Indiana,Porter County,"Porter County, IN",675,25,1956
152628,Vincennes Beauty College,2021,Indiana,Knox County,"Knox County, IN",32,57,3320
152637,Vincennes University,2021,Indiana,Knox County,"Knox County, IN",1985,12,2473
152673,Wabash College,2021,Indiana,Montgomery County,"Montgomery County, IN",230,26,204
152798,Allen College,2021,Iowa,Black Hawk County,"Black Hawk County, IA",56,15,34040
152992,Briar Cliff University,2021,Iowa,Woodbury County,"Woodbury County, IA",270,33,3114
153001,Buena Vista University,2021,Iowa,Buena Vista County,"Buena Vista County, IA",679,47,16132
153074,Capri College-Dubuque,2021,Iowa,Dubuque County,"Dubuque County, IA",100,48,1996
153083,Capri College-Cedar Rapids,2021,Iowa,Linn County,"Linn County, IA",91,44,16031
153108,Central College,2021,Iowa,Marion County,"Marion County, IA",285,25,1248
153126,Clarke University,2021,Iowa,Dubuque County,"Dubuque County, IA",242,37,356
153144,Coe College,2021,Iowa,Linn County,"Linn County, IA",502,36,861
153162,Cornell College,2021,Iowa,Linn County,"Linn County, IA",237,24,25933
153214,Des Moines Area Community College,2021,Iowa,Polk County,"Polk County, IA",3597,20,4821
153241,Divine Word College,2021,Iowa,Dubuque County,"Dubuque County, IA",14,20,951
153250,Dordt University,2021,Iowa,Sioux County,"Sioux County, IA",298,21,42198
153269,Drake University,2021,Iowa,Polk County,"Polk County, IA",528,19,2530
153278,University of Dubuque,2021,Iowa,Dubuque County,"Dubuque County, IA",878,49,1541
153296,Ellsworth Community College,2021,Iowa,Hardin County,"Hardin County, IA",300,41,3499
153302,Emmaus Bible College,2021,Iowa,Dubuque County,"Dubuque County, IA",84,43,10510
153311,Eastern Iowa Community College District,2021,Iowa,Scott County,"Scott County, IA",2221,31,384
153320,Faith Baptist Bible College and Theological Seminary,2021,Iowa,Polk County,"Polk County, IA",137,32,6749
153366,Graceland University-Lamoni,2021,Iowa,Decatur County,"Decatur County, IA",513,53,1465
153375,Grand View University,2021,Iowa,Polk County,"Polk County, IA",679,40,2583
153384,Grinnell College,2021,Iowa,Poweshiek County,"Poweshiek County, IA",300,20,7514
153427,Orion Technical College,2021,Iowa,Scott County,"Scott County, IA",58,48,41
153445,Hawkeye Community College,2021,Iowa,Black Hawk County,"Black Hawk County, IA",1230,24,28229
153463,American Hair Academy,2021,Iowa,Henry County,"Henry County, IA",10,38,174
153472,Indian Hills Community College,2021,Iowa,Wapello County,"Wapello County, IA",885,27,185
153524,Iowa Central Community College,2021,Iowa,Webster County,"Webster County, IA",1456,31,2148
153533,Iowa Lakes Community College,2021,Iowa,Emmet County,"Emmet County, IA",415,23,15100
153542,UnityPoint Health-Des Moines School of Radiologic Technology,2021,Iowa,Polk County,"Polk County, IA",2,13,8800
153597,Iowa School of Beauty-Des Moines,2021,Iowa,Polk County,"Polk County, IA",83,54,145
153603,Iowa State University,2021,Iowa,Story County,"Story County, IA",5312,20,1226
153621,Iowa Wesleyan University,2021,Iowa,Henry County,"Henry County, IA",336,52,51
153630,Iowa Western Community College,2021,Iowa,Pottawattamie County,"Pottawattamie County, IA",1683,29,1001
153658,University of Iowa,2021,Iowa,Johnson County,"Johnson County, IA",4207,19,294
153737,Kirkwood Community College,2021,Iowa,Linn County,"Linn County, IA",3256,27,45
153746,La James International College-Cedar Falls,2021,Iowa,Black Hawk County,"Black Hawk County, IA",18,58,315
153764,La James International College-Johnston,2021,Iowa,Polk County,"Polk County, IA",52,58,2037
153773,La James College of Hairstyling and Cosmetology,2021,Iowa,Cerro Gordo County,"Cerro Gordo County, IA",47,56,38602
153782,La James International College-Ft Dodge,2021,Iowa,Webster County,"Webster County, IA",21,70,22450
153825,Loras College,2021,Iowa,Dubuque County,"Dubuque County, IA",341,26,29922
153834,Luther College,2021,Iowa,Winneshiek County,"Winneshiek County, IA",361,20,6944
153861,Maharishi International University,2021,Iowa,Jefferson County,"Jefferson County, IA",250,46,12194
153922,Marshalltown Community College,2021,Iowa,Marshall County,"Marshall County, IA",352,19,25709
153977,Mercy College of Health Sciences,2021,Iowa,Polk County,"Polk County, IA",306,35,2207
154004,Morningside University,2021,Iowa,Woodbury County,"Woodbury County, IA",394,31,26273
154013,Mount Mercy University,2021,Iowa,Linn County,"Linn County, IA",519,38,5216
154022,Ashford University,2021,California,San Diego County,"San Diego County, CA",13874,35,18204
154059,North Iowa Area Community College,2021,Iowa,Cerro Gordo County,"Cerro Gordo County, IA",664,25,8
154095,University of Northern Iowa,2021,Iowa,Black Hawk County,"Black Hawk County, IA",2153,26,30416
154101,Northwestern College,2021,Iowa,Sioux County,"Sioux County, IA",268,25,17252
154110,Northeast Iowa Community College,2021,Iowa,Winneshiek County,"Winneshiek County, IA",938,23,199
154129,Northwest Iowa Community College,2021,Iowa,Sioux County,"Sioux County, IA",268,16,872
154156,Des Moines University-Osteopathic Medical Center,2021,Iowa,Polk County,"Polk County, IA",,,6107
154165,Iowa School of Beauty-Ottumwa,2021,Iowa,Wapello County,"Wapello County, IA",28,60,11788
154174,Palmer College of Chiropractic,2021,Iowa,Scott County,"Scott County, IA",15,44,35932
154208,PCI Academy-Ames,2021,Iowa,Story County,"Story County, IA",29,15,6975
154235,Saint Ambrose University,2021,Iowa,Scott County,"Scott County, IA",592,26,12367
154262,St Luke's College,2021,Iowa,Woodbury County,"Woodbury County, IA",94,45,2629
154332,La James International College-Davenport,2021,Iowa,Scott County,"Scott County, IA",77,67,14714
154341,La James International College-Iowa City,2021,Iowa,Johnson County,"Johnson County, IA",,,13452
154350,Simpson College,2021,Iowa,Warren County,"Warren County, IA",437,36,2723
154378,Southeastern Community College,2021,Iowa,Des Moines County,"Des Moines County, IA",940,42,2894
154396,Southwestern Community College,2021,Iowa,Union County,"Union County, IA",369,25,1256
154448,Capri College-Davenport,2021,Iowa,Scott County,"Scott County, IA",113,50,3499
154457,Iowa School of Beauty-Sioux City,2021,Iowa,Woodbury County,"Woodbury County, IA",58,75,1173
154466,E Q School of Hair Design,2021,Iowa,Pottawattamie County,"Pottawattamie County, IA",49,73,1975
154493,Upper Iowa University,2021,Iowa,Fayette County,"Fayette County, IA",1351,44,2440
154518,Waldorf University,2021,Iowa,Winnebago County,"Winnebago County, IA",777,31,7713
154527,Wartburg College,2021,Iowa,Bremer County,"Bremer County, IA",379,24,27868
154536,Wartburg Theological Seminary,2021,Iowa,Dubuque County,"Dubuque County, IA",,,1137
154545,The Salon Professional Academy-Cedar Falls,2021,Iowa,Black Hawk County,"Black Hawk County, IA",49,46,1863
154572,Western Iowa Tech Community College,2021,Iowa,Woodbury County,"Woodbury County, IA",1414,26,5545
154590,William Penn University,2021,Iowa,Mahaska County,"Mahaska County, IA",639,50,10352
154642,Allen County Community College,2021,Kansas,Allen County,"Allen County, KS",426,20,1484
154688,Baker University,2021,Kansas,Douglas County,"Douglas County, KS",373,28,2429
154697,Barton County Community College,2021,Kansas,Barton County,"Barton County, KS",686,17,2304
154712,Benedictine College,2021,Kansas,Atchison County,"Atchison County, KS",354,17,18142
154721,Bethany College,2021,Kansas,McPherson County,"McPherson County, KS",366,46,1483
154749,Bethel College-North Newton,2021,Kansas,Harvey County,"Harvey County, KS",168,35,4514
154800,Butler Community College,2021,Kansas,Butler County,"Butler County, KS",2131,30,2240
154855,Central Christian College of Kansas,2021,Kansas,McPherson County,"McPherson County, KS",394,63,595
